MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LogTransSalePrice,TotBaths,Ext,NeighbourhoodRank,ExtRank
60,RL,9920,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862,Unf,0,255,1117,GasA,Ex,Y,SBrkr,886,0,2013,3,1,TA,8,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,180,130,0,0,0,6,2007,WD,Normal,269790,5.431025848133122,3.5,Metal,NoRidge,Metal
20,RL,9158,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1496,1496,GasA,Ex,Y,SBrkr,0,0,1496,3,1,Gd,7,Typ,0,,Attchd,Fin,2,TA,TA,Y,168,130,0,0,0,6,2007,New,Partial,225000,5.352182518111363,2.0,Cement,Somerst,Cement
60,RL,10832,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,712,712,GasA,Ex,Y,SBrkr,809,0,1895,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,143,46,0,0,0,10,2008,WD,Normal,194500,5.288919605661727,2.5,Metal,Gilbert,Metal
60,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,650,650,GasA,TA,Y,SBrkr,676,0,1564,3,1,TA,7,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,0,50,0,0,204,4,2010,WD,Normal,171000,5.232996110392154,2.5,Wood,SawyerW,Wood
20,RL,8197,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,660,660,GasA,Ex,Y,SBrkr,0,0,1285,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,138,0,0,0,0,4,2007,WD,Normal,143500,5.156851901070011,1.5,Wood,Sawyer,Wood
20,RL,7677,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570,Unf,0,203,773,GasA,Gd,Y,SBrkr,0,0,773,2,1,TA,4,Typ,0,,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,4,2008,WD,Abnorml,110000,5.041392685158225,1.0,Vinly,NAmes,Vinly
60,RL,13518,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1926,1926,GasA,Ex,Y,SBrkr,1174,0,3140,4,1,Ex,11,Typ,2,Gd,BuiltIn,Fin,3,TA,TA,Y,144,78,0,0,0,7,2009,New,Partial,485000,5.685741738602264,3.5,Vinly,NridgHt,Vinly
50,RL,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569,Unf,0,162,731,GasA,Ex,Y,SBrkr,787,0,1768,3,1,Gd,7,Typ,2,TA,Detchd,Unf,1,TA,TA,Y,0,0,264,0,0,6,2007,WD,Normal,175000,5.243038048686294,2.5,Wood,SWISU,Wood
60,RL,12798,Pave,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462,Unf,0,154,616,GasA,Gd,Y,SBrkr,1072,0,1688,4,1,Gd,8,Typ,0,,Attchd,RFn,2,TA,TA,Y,403,114,185,0,0,5,2008,WD,Normal,200000,5.301029995663981,3.5,Vinly,ClearCr,Vinly
30,RM,4800,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197,Unf,0,999,1196,GasA,Ex,Y,FuseA,0,0,1196,2,1,TA,5,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,7,2007,WD,Normal,109900,5.040997692423491,2.0,Metal,IDOTRR,Metal
60,RL,8199,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,728,GasA,Ex,Y,SBrkr,728,0,1456,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,36,18,0,0,0,10,2008,WD,Normal,189000,5.276461804173244,3.5,Wood,CollgCr,Wood
60,RL,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1734,1734,GasA,Ex,Y,SBrkr,1088,0,2822,4,1,Ex,12,Typ,1,Gd,BuiltIn,RFn,3,TA,TA,Y,52,170,0,0,192,1,2009,New,Partial,582933,5.76561864154733,3.5,Vinly,NridgHt,Vinly
20,RL,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812,Unf,0,124,936,GasA,TA,Y,SBrkr,0,0,1128,2,1,TA,5,Min1,0,,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,6,2006,WD,Family,118000,5.071882007306125,1.0,Wood,NAmes,Wood
20,RL,12274,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1417,1417,GasA,Ex,Y,SBrkr,0,0,1428,3,1,Ex,6,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,60,0,0,0,7,2008,New,Partial,227680,5.357324882740209,2.0,Vinly,Somerst,Vinly
80,RL,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400,Rec,480,100,980,GasA,Gd,Y,SBrkr,0,0,980,3,1,TA,6,Typ,0,,Attchd,Fin,1,TA,TA,Y,68,0,0,0,0,10,2006,WD,Normal,135500,5.131939295210424,2.0,Vinly,NAmes,Vinly
70,RL,21384,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309,Unf,0,15,1324,GasA,Ex,Y,SBrkr,504,0,1576,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,312,0,0,0,5,2009,WD,Normal,223500,5.349277527467955,3.5,Wood,BrkSide,Wood
80,RL,13400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516,BLQ,128,380,1024,GasA,TA,Y,SBrkr,0,0,1086,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,0,0,0,0,6,2006,WD,Normal,159950,5.203984244420126,2.0,Vinly,NAmes,Vinly
75,RM,8100,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,849,849,GasA,TA,N,FuseA,1063,0,2138,2,3,TA,11,Typ,0,,Detchd,Unf,2,Fa,Po,N,40,156,0,0,0,11,2009,WD,Normal,106000,5.02530586526477,2.0,Other,OldTown,Other
20,RL,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663,LwQ,377,0,1040,GasA,Fa,Y,SBrkr,0,0,1309,3,1,Gd,5,Typ,1,Fa,Attchd,RFn,2,TA,TA,Y,265,0,0,0,0,1,2006,WD,Normal,181000,5.2576785748691846,2.5,Wood,NWAmes,Wood
120,RM,4438,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,0,0,848,1,1,Gd,4,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,140,0,0,0,0,6,2008,ConLD,Normal,144500,5.159867847092567,2.0,Vinly,CollgCr,Vinly
20,C (all),8712,Grvl,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,540,540,GasA,TA,N,FuseA,0,0,1044,2,1,Fa,4,Typ,0,,Basment,Unf,2,TA,TA,N,0,0,0,0,0,6,2010,WD,Alloca,55993,4.748133736802754,1.0,Wood,IDOTRR,Wood
20,RL,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608,Unf,0,834,1442,GasA,Gd,Y,SBrkr,0,0,1442,4,1,TA,7,Typ,0,,Attchd,RFn,1,TA,TA,Y,0,0,275,0,0,4,2007,COD,Normal,157900,5.198382130008294,1.5,Metal,NAmes,Metal
50,RL,8248,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,686,686,GasW,Gd,Y,SBrkr,564,0,1250,3,1,Fa,7,Typ,0,,Detchd,Unf,1,TA,TA,P,207,0,96,0,0,7,2006,WD,Normal,116000,5.064457989226918,2.0,Cement,Edwards,Cement
20,RL,12137,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1649,1649,GasA,Ex,Y,SBrkr,0,0,1661,3,1,Gd,6,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,34,0,0,0,5,2010,WD,Normal,224900,5.351989455435632,2.0,Vinly,CollgCr,Vinly
20,RL,11425,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486,Unf,0,522,1008,GasA,Gd,Y,SBrkr,0,0,1008,2,1,TA,4,Typ,1,Gd,Attchd,RFn,1,TA,TA,Y,0,0,120,0,0,7,2006,WD,Normal,137000,5.136720567156407,1.0,Brick,NAmes,Brick
20,RL,13265,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,1218,Unf,0,350,1568,GasA,Ex,Y,SBrkr,0,0,1689,3,1,Gd,7,Typ,2,Gd,Attchd,RFn,3,TA,TA,Y,150,59,0,0,0,7,2008,WD,Normal,271000,5.432969290874405,3.0,Cement,Mitchel,Cement
80,RL,8816,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504,Unf,0,506,1010,GasA,Gd,Y,SBrkr,0,0,1052,3,1,TA,6,Typ,0,,Attchd,Unf,2,TA,TA,Y,0,0,0,0,0,6,2010,WD,Normal,155000,5.190331698170292,2.0,Wood,ClearCr,Wood
120,RL,6371,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733,Unf,0,625,1358,GasA,Ex,Y,SBrkr,0,0,1358,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,192,35,0,0,0,6,2010,New,Partial,224000,5.350248018334163,3.0,Vinly,NridgHt,Vinly
60,RL,7226,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,GasA,Ex,Y,SBrkr,842,0,1640,3,1,Gd,6,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,45,0,0,0,6,2008,WD,Normal,183000,5.26245108973043,2.5,Vinly,CollgCr,Vinly
20,RM,6000,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,936,936,GasA,TA,N,SBrkr,0,0,936,2,1,TA,4,Min2,0,,Detchd,Unf,2,TA,TA,Y,0,32,112,0,0,2,2009,WD,Normal,93000,4.968482948553935,1.0,Metal,OldTown,Metal
60,RL,12394,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,886,0,1733,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,100,48,0,0,0,10,2007,WD,Family,225000,5.352182518111363,2.5,Vinly,Gilbert,Vinly
50,RL,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,778,778,GasA,TA,Y,SBrkr,545,0,1489,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,335,0,0,0,0,7,2009,WD,Normal,139500,5.144574207609616,2.0,Vinly,SWISU,Vinly
20,FV,11216,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1489,1489,GasA,Ex,Y,SBrkr,0,0,1489,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,140,0,0,0,6,2006,New,Partial,232600,5.36660971039243,2.0,Vinly,Somerst,Vinly
20,RL,14803,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1636,Unf,0,442,2078,GasA,Ex,Y,SBrkr,0,0,2084,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,188,45,0,0,0,6,2008,New,Partial,385000,5.585460729508501,3.0,Cement,NridgHt,Cement
45,RM,6130,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784,Unf,0,0,784,GasA,Gd,Y,SBrkr,0,0,784,2,1,Gd,5,Typ,0,,,,0,,,Y,0,0,116,0,0,5,2008,WD,Normal,109500,5.039414119176137,2.0,Metal,BrkSide,Metal
20,RL,8529,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20,Unf,0,1434,1454,GasA,Ex,Y,SBrkr,0,0,1434,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,290,39,0,0,0,4,2009,WD,Normal,189000,5.276461804173244,2.0,Vinly,SawyerW,Vinly
60,RL,28698,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,249,ALQ,764,0,1013,GasA,TA,Y,SBrkr,966,0,2126,3,1,TA,7,Min2,0,,Attchd,Fin,2,TA,TA,Y,486,0,0,0,225,6,2009,WD,Abnorml,185000,5.267171728403014,3.0,Wood,ClearCr,Wood
160,FV,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,623,80,1223,2,1,Gd,4,Typ,0,,Detchd,RFn,2,TA,TA,Y,0,166,0,0,0,7,2006,WD,Normal,147400,5.168497483523033,2.5,Metal,Somerst,Metal
20,RL,11900,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040,Unf,0,352,1392,GasA,TA,Y,FuseA,0,0,1392,3,1,TA,6,Typ,2,Gd,Attchd,RFn,2,TA,TA,Y,0,0,0,0,192,6,2008,WD,Normal,166000,5.220108088040055,2.5,Wood,NAmes,Wood
160,FV,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,600,80,1200,2,1,Gd,4,Typ,0,,Detchd,RFn,2,TA,TA,Y,0,166,0,0,0,6,2006,WD,Normal,151000,5.17897694729317,2.5,Metal,Somerst,Metal
60,RL,9548,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483,Unf,0,458,941,GasA,Ex,Y,SBrkr,888,0,1829,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,192,39,0,0,0,1,2010,WD,Normal,237000,5.3747483460101035,3.5,Vinly,CollgCr,Vinly
20,RL,10004,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196,BLQ,345,975,1516,GasA,TA,Y,SBrkr,0,0,1516,3,1,TA,6,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,0,0,0,152,2,2009,WD,Normal,167000,5.222716471147583,1.5,Wood,NAmes,Wood
20,RL,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,572,Unf,0,572,1144,GasA,Gd,Y,SBrkr,0,0,1144,3,1,TA,6,Typ,0,,Attchd,Unf,2,TA,TA,Y,0,0,0,0,0,9,2008,WD,Normal,139950,5.145972902802181,2.0,Vinly,NAmes,Vinly
20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,Gable,CompShg,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442,Unf,0,625,1067,GasA,TA,Y,SBrkr,0,0,1067,2,1,Gd,4,Min2,0,,Attchd,Unf,2,TA,TA,Y,290,0,0,0,0,2,2010,WD,Normal,128000,5.107209969647869,2.0,Vinly,Sawyer,Vinly
30,RM,8100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338,Unf,0,1221,1559,GasA,Gd,Y,SBrkr,0,0,1559,2,1,TA,5,Min2,0,,Detchd,Unf,2,TA,TA,Y,0,116,230,0,0,6,2007,COD,Normal,153500,5.186108379813206,2.0,Vinly,OldTown,Vinly
160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330,Unf,0,153,483,GasA,TA,Y,SBrkr,504,0,987,2,1,TA,5,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,11,2008,WD,Normal,100000,5.0,2.5,Wood,BrDale,Wood
20,RL,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1099,1099,GasA,Ex,Y,SBrkr,0,0,1099,3,1,Gd,6,Typ,0,,Attchd,Unf,1,TA,TA,Y,278,0,0,0,0,6,2008,WD,Normal,144000,5.158362492095249,1.5,Vinly,CollgCr,Vinly
50,RL,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352,Unf,0,416,768,GasA,Ex,Y,SBrkr,432,0,1200,3,1,TA,6,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,5,2008,WD,Normal,130500,5.1156105116743,1.0,Metal,Edwards,Metal
70,RH,12155,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156,Unf,0,516,672,GasA,TA,N,SBrkr,672,0,1482,4,1,Fa,7,Typ,0,,Detchd,Unf,1,TA,TA,P,0,0,254,0,0,3,2008,WD,Normal,140000,5.146128035678238,2.0,Wood,SWISU,Wood
70,RM,10440,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,650,650,GasA,Gd,Y,SBrkr,581,0,1539,3,1,Gd,8,Typ,1,Po,Detchd,Unf,2,Gd,TA,P,70,78,68,0,0,6,2008,WD,Normal,157500,5.19728055812562,2.0,Metal,OldTown,Metal
80,RL,9020,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,312,ALQ,539,276,1127,GasA,TA,Y,SBrkr,0,0,1165,3,1,TA,6,Typ,0,,Attchd,RFn,2,Gd,Gd,Y,0,129,0,0,0,5,2008,WD,Normal,174900,5.242789809478676,2.5,Wood,NAmes,Wood
90,RL,8000,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1800,1800,GasA,Ex,N,SBrkr,0,0,1800,6,2,TA,10,Typ,0,,,,0,,,Y,0,0,0,0,0,7,2007,WD,Normal,141000,5.14921911265538,2.0,Brick,NAmes,Brick
50,RM,12665,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,876,876,GasA,Gd,Y,SBrkr,540,0,1416,4,1,TA,7,Typ,1,Gd,Detchd,Unf,3,TA,TA,Y,418,0,194,0,0,6,2008,WD,Normal,153900,5.187238619831478,1.5,Wood,OldTown,Wood
85,RL,16647,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,GasA,TA,Y,SBrkr,0,0,1701,3,1,TA,6,Min2,2,TA,Basment,Fin,2,TA,TA,Y,0,0,0,0,0,1,2007,WD,Normal,171000,5.232996110392154,3.0,Wood,Sawyer,Wood
60,RL,9317,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513,Unf,0,227,740,GasA,Ex,Y,SBrkr,769,0,1775,3,1,Gd,7,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,234,72,192,0,0,7,2009,WD,Normal,213000,5.328379603438738,3.5,Wood,SawyerW,Wood
